Product Name,Price,Product Link
Rivazo Owen Roasted and Salted Crispy Whole Cashew Nuts Kaju 1 Kg,"₹1,309 (₹130.90/100 g)
₹1,800",https://www.amazon.in/Fruitri-split-cashew-2pcs-kaju/dp/B08P9JDPND/ref=sr_1_103?dchild=1&keywords=Cashew&qid=1613335044&sr=8-103
"Eighty7 Raisins and Cashews Combo(250 gms each), 500g","₹390 (₹156/100 g)
₹450",https://www.amazon.in/Fruitri-split-cashew-2pcs-kaju/dp/B08P9JDPND/ref=sr_1_103?dchild=1&keywords=Cashew&qid=1613335044&sr=8-103
Ariga Foods Cashew Nuts Cheese & Herbs Flavoured Healthy & Nutritious Supersnack 100Gm Pack of 1,"₹275 (₹110/100 g)
₹405",https://www.amazon.in/HYPERFOODS-RawFruit-Popular-Cashewnut-Mangalore/dp/B08JCTQTDG/ref=sr_1_104?dchild=1&keywords=Cashew&qid=1613335044&sr=8-104
Stylo Cashews Nuts Broken 2 Pieces - 250g | Kaju Tukadi (Kaju 2 Tukda / Kaju Fada),"₹400 (₹80/100 g)
₹1,496",https://www.amazon.in/HYPERFOODS-RawFruit-Popular-Cashewnut-Mangalore/dp/B08JCTQTDG/ref=sr_1_104?dchild=1&keywords=Cashew&qid=1613335044&sr=8-104
nutndiet Fresh Crunchy Cashews 8-Pieces (500g),"₹1,099 (₹109.90/100 g)
₹1,500",https://www.amazon.in/SFT-Cashews-Kernels-Chatpata-Mangalore/dp/B086ZVYS9T/ref=sr_1_105?dchild=1&keywords=Cashew&qid=1613335044&sr=8-105
Kalbavi Cashews Assorted 5 in 1Flavoured Cashew (250 g),"₹356
25 (₹178.13/100 g)
₹375",https://www.amazon.in/SFT-Cashews-Kernels-Chatpata-Mangalore/dp/B086ZVYS9T/ref=sr_1_105?dchild=1&keywords=Cashew&qid=1613335044&sr=8-105
"SELTOS Natural Premium Large Size Whole Cashews W240, Kaju ,Cashew Nuts , Dry Fruits (500g in Reusable Strong Jar)","₹480 (₹96/100 g)
₹750",https://www.amazon.in/SFT-Cashew-Kernels-mangalore-Cashews/dp/B0896X1R5G/ref=sr_1_106?dchild=1&keywords=Cashew&qid=1613335044&sr=8-106
PESHWAI Premium Goa Cashew/ Kaju 500g,"₹390 (₹156/100 g)
₹500",https://www.amazon.in/SFT-Cashew-Kernels-mangalore-Cashews/dp/B0896X1R5G/ref=sr_1_106?dchild=1&keywords=Cashew&qid=1613335044&sr=8-106
"Bankatji Roasted Cashews Oven Roasted - Chinese - Chilly Garlic Masala, 250 Grams","₹416 (₹166.40/100 g)
₹499",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A02923902OTU98UXDR6J1&url=%2FTulsi-Premium-Cashews-W-320-Combo%2Fdp%2FB07JP7ZTNP%2Fref%3Dsr_1_107_sspa%3Fdchild%3D1%26keywords%3DCashew%26qid%3D1613335044%26sr%3D8-107-spons%26psc%3D1&qualifier=1613335057&id=1254199045063381&widgetName=sp_mtf
BOLA Jumbo Sized Cashew W180 1Kg (2x500g),"₹344 (₹172/100 g)
₹419",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A02923902OTU98UXDR6J1&url=%2FTulsi-Premium-Cashews-W-320-Combo%2Fdp%2FB07JP7ZTNP%2Fref%3Dsr_1_107_sspa%3Fdchild%3D1%26keywords%3DCashew%26qid%3D1613335044%26sr%3D8-107-spons%26psc%3D1&qualifier=1613335057&id=1254199045063381&widgetName=sp_mtf
"Bankatji Cashews Oven Roasted - Butter Masala, 250 Grams","₹449 (₹89.80/100 g)
₹799",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A04822971S8NGFDJJV92O&url=%2FAmazon-Brand-Solimo-Fruits-Raisins%2Fdp%2FB07JKL5K68%2Fref%3Dsr_1_108_sspa%3Fdchild%3D1%26keywords%3DCashew%26qid%3D1613335044%26sr%3D8-108-spons%26psc%3D1&qualifier=1613335057&id=1254199045063381&widgetName=sp_mtf
MFi Brand Madras Premium Cashew | Whole Big Raw Unroasted Export Quality Grade W | kaju (800g),"₹1,055 (₹1,055/count)
₹1,450",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A04822971S8NGFDJJV92O&url=%2FAmazon-Brand-Solimo-Fruits-Raisins%2Fdp%2FB07JKL5K68%2Fref%3Dsr_1_108_sspa%3Fdchild%3D1%26keywords%3DCashew%26qid%3D1613335044%26sr%3D8-108-spons%26psc%3D1&qualifier=1613335057&id=1254199045063381&widgetName=sp_mtf
"Bola-Premium Quality Cashew Nuts NW (Natural Wholes with Skin-Chilkwale Kaju), 250 Grams","₹571 (₹114.20/100 g)
₹990",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A0829135219360VT9XTSW&url=%2FTouch-Natural-Premium-Cashews-1000gms%2Fdp%2FB08H8F9V86%2Fref%3Dsr_1_109_sspa%3Fdchild%3D1%26keywords%3DCashew%26qid%3D1613335044%26sr%3D8-109-spons%26psc%3D1&qualifier=1613335057&id=1254199045063381&widgetName=sp_mtf
"Ancy Foods 100% Natural Cashews Kernels 2 Piece Split Nut, Big Size, (Kaju 2 Tukda) Dry Fruit,500gm","₹800 (₹160/100 g)
₹1,600",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A0829135219360VT9XTSW&url=%2FTouch-Natural-Premium-Cashews-1000gms%2Fdp%2FB08H8F9V86%2Fref%3Dsr_1_109_sspa%3Fdchild%3D1%26keywords%3DCashew%26qid%3D1613335044%26sr%3D8-109-spons%26psc%3D1&qualifier=1613335057&id=1254199045063381&widgetName=sp_mtf
"Fruitri Propular Cashew Broken, Kaju (1)","₹689 (₹68,900/100 g)
₹1,499",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A0387875YFXW2L23IIFP&url=%2FFruitri-Propular-Cashew-Broken-Kaju%2Fdp%2FB08P9T5WN1%2Fref%3Dsr_1_145_sspa%3Fdchild%3D1%26keywords%3DCashew%26qid%3D1613335057%26sr%3D8-145-spons%26psc%3D1&qualifier=1613335070&id=3032098464439761&widgetName=sp_atf_next
Wonderland Foods (Device) Plain Raw Cashews -1 Kg,"₹1,122 (₹112.20/100 g)
₹1,600",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A0387875YFXW2L23IIFP&url=%2FFruitri-Propular-Cashew-Broken-Kaju%2Fdp%2FB08P9T5WN1%2Fref%3Dsr_1_145_sspa%3Fdchild%3D1%26keywords%3DCashew%26qid%3D1613335057%26sr%3D8-145-spons%26psc%3D1&qualifier=1613335070&id=3032098464439761&widgetName=sp_atf_next
nutndiet Fresh Crunchy Cashews Premium (100g),"₹139 (₹139/100 g)
₹210",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A0562499206U1ELZ6YKW6&url=%2FWONDERLAND-FOODS-Plain-Raw-Cashews%2Fdp%2FB07PB2G6WK%2Fref%3Dsr_1_146_sspa%3Fdchild%3D1%26keywords%3DCashew%26qid%3D1613335057%26sr%3D8-146-spons%26psc%3D1%26smid%3DA3Q58IX1F9MQOH&qualifier=1613335070&id=3032098464439761&widgetName=sp_atf_next
Evergreen Farms Fresh Cashews Kaju Natural 2 Piece Split in Pet Jar 1 Kg,"₹385 (₹96.25/100 g)
₹610",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A0562499206U1ELZ6YKW6&url=%2FWONDERLAND-FOODS-Plain-Raw-Cashews%2Fdp%2FB07PB2G6WK%2Fref%3Dsr_1_146_sspa%3Fdchild%3D1%26keywords%3DCashew%26qid%3D1613335057%26sr%3D8-146-spons%26psc%3D1%26smid%3DA3Q58IX1F9MQOH&qualifier=1613335070&id=3032098464439761&widgetName=sp_atf_next
"Happilo 100% Natural Premium Whole Cashews, 200g and Happilo 100% Natural Premium Californian Almonds, 200g","₹365 (₹182.50/100 g)
₹375",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A0927218E4768VXEAA9Q&url=%2Fnutndiet-Fresh-Crunchy-Cashews-Premium%2Fdp%2FB08LS98CJ3%2Fref%3Dsr_1_147_sspa%3Fdchild%3D1%26keywords%3DCashew%26qid%3D1613335057%26sr%3D8-147-spons%26psc%3D1&qualifier=1613335070&id=3032098464439761&widgetName=sp_atf_next
"Cornitos Roasted Cashew, Crack Pepper, 200g","₹475 (₹95/100 g)
₹700",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A0927218E4768VXEAA9Q&url=%2Fnutndiet-Fresh-Crunchy-Cashews-Premium%2Fdp%2FB08LS98CJ3%2Fref%3Dsr_1_147_sspa%3Fdchild%3D1%26keywords%3DCashew%26qid%3D1613335057%26sr%3D8-147-spons%26psc%3D1&qualifier=1613335070&id=3032098464439761&widgetName=sp_atf_next
"WONDERLAND FOODS (DEVICE) Plain Raw Cashews Nuts - 500 Grams, w400, 400 Pieces in a Pound","₹375 (₹125/100 g)
₹875",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A01844991HN1TBL87X7M7&url=%2FEvergreen-Farms-Fresh-Cashews-Natural%2Fdp%2FB08B414K97%2Fref%3Dsr_1_148_sspa%3Fdchild%3D1%26keywords%3DCashew%26qid%3D1613335057%26sr%3D8-148-spons%26psc%3D1&qualifier=1613335070&id=3032098464439761&widgetName=sp_atf_next
YUM YUM Roasted Masala Cashews Nut 300g,"₹899 (₹899/count)
₹1,399",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A01844991HN1TBL87X7M7&url=%2FEvergreen-Farms-Fresh-Cashews-Natural%2Fdp%2FB08B414K97%2Fref%3Dsr_1_148_sspa%3Fdchild%3D1%26keywords%3DCashew%26qid%3D1613335057%26sr%3D8-148-spons%26psc%3D1&qualifier=1613335070&id=3032098464439761&widgetName=sp_atf_next
FarmOwn W180 Jumbo Size Cashews Whole Cashew Nut 500 Grams,"₹660 (₹66,000/100 g)
₹899",https://www.amazon.in/Happilo%C3%82-100-Natural-Premium-Cashews-Californian/dp/B07P485VWW/ref=sr_1_149?dchild=1&keywords=Cashew&qid=1613335057&sr=8-149
"BOLA Broken Cashew Nuts, LWP (Large Broken Pieces-4 tukdi Kaju),1 KG- 4 X 250g","₹725 (₹725/count)
₹900",https://www.amazon.in/Happilo%C3%82-100-Natural-Premium-Cashews-Californian/dp/B07P485VWW/ref=sr_1_149?dchild=1&keywords=Cashew&qid=1613335057&sr=8-149
"RK's Mom's Touch 100% Broken 4-Piece Cashew Nuts Spit Cashews (Kaju 4 Tukda), 1kg (1000g)","₹416 (₹166.40/100 g)
₹499",https://www.amazon.in/Cornitos-Roasted-Cashew-Crack-Pepper/dp/B01LYW07F7/ref=sr_1_150_mod_primary_new?dchild=1&keywords=Cashew&qid=1613335057&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-150
"Urban Platter Bold Cashew Nuts (Grade: W240), 450g","₹225 (₹125/100 g)
₹575",https://www.amazon.in/Cornitos-Roasted-Cashew-Crack-Pepper/dp/B01LYW07F7/ref=sr_1_150_mod_primary_new?dchild=1&keywords=Cashew&qid=1613335057&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-150
Ariga Foods Cashew Nuts Himalayan Pink Salted Flavoured Premium Healthy & Nutritious Supersnack 250Gm Pack of 1,"₹599 (₹119.80/100 g)
₹1,099",https://www.amazon.in/WONDERLAND-FOODS-DEVICE-Plain-Cashews/dp/B08BHK15VC/ref=sr_1_151?dchild=1&keywords=Cashew&qid=1613335057&sr=8-151
"CDC CASHEWS- Premium Virgin Cashew Nuts 240 Grade, 500 Grams","₹564 (₹56,400/100 g)
₹999",https://www.amazon.in/WONDERLAND-FOODS-DEVICE-Plain-Cashews/dp/B08BHK15VC/ref=sr_1_151?dchild=1&keywords=Cashew&qid=1613335057&sr=8-151
YUM YUM Roasted Masala Cashews Nut 180g,"₹200 (₹80/100 g)
₹688",https://www.amazon.in/YUM-Roasted-Masala-Cashews-300g/dp/B08W9TW8RY/ref=sr_1_152?dchild=1&keywords=Cashew&qid=1613335057&sr=8-152
Dry Fruits Whole Cashews Nuts (kaju)500g - Healthy Dryfruit Nuts,"₹440 (₹176/100 g)
₹500",https://www.amazon.in/YUM-Roasted-Masala-Cashews-300g/dp/B08W9TW8RY/ref=sr_1_152?dchild=1&keywords=Cashew&qid=1613335057&sr=8-152
"RK's Mom's Touch Dry Roasted Unsalted Cashew Nut, 500 Grams","₹869 (₹86,900/100 g)
₹1,199",https://www.amazon.in/FarmOwn-Jumbo-Cashews-Whole-Cashew/dp/B08KSFJQD6/ref=sr_1_153?dchild=1&keywords=Cashew&qid=1613335057&sr=8-153
"Ancy Foods 100% Natural Cashews Kernels Piece Split Nut, Big Size (Kaju 2 Tukda) Dry Fruit, 250gm","₹699 (₹69.90/100 g)
₹999",https://www.amazon.in/FarmOwn-Jumbo-Cashews-Whole-Cashew/dp/B08KSFJQD6/ref=sr_1_153?dchild=1&keywords=Cashew&qid=1613335057&sr=8-153
"Chota Mota Premium Whole Cashew Nuts W320, 250g Resealable Pack",₹845 (₹169/100 g),https://www.amazon.in/BOLA-Broken-Cashew-Large-Pieces-4/dp/B0891RRVCK/ref=sr_1_154?dchild=1&keywords=Cashew&qid=1613335057&sr=8-154
"Dry Fruit Hub Cashew Nuts 250g, Kaju, Salted Cashew Nuts Oil Free, Salted And Roasted Kaju, Roasted Cashews - Salted","₹791 (₹131.83/100 g)
₹1,347",https://www.amazon.in/BOLA-Broken-Cashew-Large-Pieces-4/dp/B0891RRVCK/ref=sr_1_154?dchild=1&keywords=Cashew&qid=1613335057&sr=8-154
RK's Mom's Touch 100% Natural Premium Whole Scale Cashews / Kaju Nuts W420 [1000gms] [1kg],"₹899 (₹99.89/100 g)
₹1,999",https://www.amazon.in/Touch-Broken-4-Piece-Cashew-Cashews/dp/B08R9STV4P/ref=sr_1_145?dchild=1&keywords=Cashew&qid=1613335057&sr=8-145
Organic Box Cashews Nuts Broken 4 Pieces - 1 kg | Kaju Tukadi,"₹429 (₹107.25/100 g)
₹595",https://www.amazon.in/Touch-Broken-4-Piece-Cashew-Cashews/dp/B08R9STV4P/ref=sr_1_145?dchild=1&keywords=Cashew&qid=1613335057&sr=8-145
The Nut Makers Plain & Simple Cashews-500gms,"₹729 (₹607.50/100 g)
₹1,099",https://www.amazon.in/Urban-Platter-Bold-Cashew-Grade/dp/B01ALT4KK0/ref=sr_1_146?dchild=1&keywords=Cashew&qid=1613335057&sr=8-146
Nutraj Signature Cashew Nuts Plain W240 - 3 x 200 gms,"₹380 (₹43.08/Oz)
₹450",https://www.amazon.in/Urban-Platter-Bold-Cashew-Grade/dp/B01ALT4KK0/ref=sr_1_146?dchild=1&keywords=Cashew&qid=1613335057&sr=8-146
Majestix Premium W240 Cashews (500g) | Big Size Kaju | Handpicked Quality Cashew Nuts,"₹99 (₹99/100 g)
₹199",https://www.amazon.in/Ariga-Foods-Himalayan-Nutritious-Supersnack/dp/B08RZ6G9M5/ref=sr_1_147?dchild=1&keywords=Cashew&qid=1613335057&sr=8-147
"Vedaka Popular Whole Almonds, 500g + Amazon Brand - Vedaka Popular Whole Cashews, 200g","₹380 (₹152/100 g)
₹420",https://www.amazon.in/Ariga-Foods-Himalayan-Nutritious-Supersnack/dp/B08RZ6G9M5/ref=sr_1_147?dchild=1&keywords=Cashew&qid=1613335057&sr=8-147
"Organic Box Cashew Nuts / Kaju Whole Kernels Plain [Average Grade, Commercial Quality] for Caterers, Restaurants, Sweet Makers - Crispy, Crunchy, Off-White (900 Gram)","₹349 (₹34,900/100 g)
₹499",https://www.amazon.in/CDC-CASHEWS-Premium-Virgin-Cashew/dp/B088XFQVL3/ref=sr_1_148?dchild=1&keywords=Cashew&qid=1613335057&sr=8-148
Forest Fresh 100% Natural - Classic Whole Cashews (Kaju) - 400gm - Everyday Essential Superfood - Dry Fruits & Nuts - Rich in Protein & Iron - Preservative Free,"₹257 (₹122.38/100 g)
₹429",https://www.amazon.in/CDC-CASHEWS-Premium-Virgin-Cashew/dp/B088XFQVL3/ref=sr_1_148?dchild=1&keywords=Cashew&qid=1613335057&sr=8-148
Pure Food-Cashews Nuts Broken 4 Pieces - Kaju Tukadi 1000gm,"₹529 (₹105.80/100 g)
₹799",https://www.amazon.in/YUM-Roasted-Masala-Cashews-180g/dp/B08W8SZMBN/ref=sr_1_149?dchild=1&keywords=Cashew&qid=1613335057&sr=8-149
"Bola- Premium Quality Cashew Nuts W180, 250 Grams (Jumbo Sized Cashew Nuts)","₹799 (₹79.90/100 g)
₹1,500",https://www.amazon.in/YUM-Roasted-Masala-Cashews-180g/dp/B08W8SZMBN/ref=sr_1_149?dchild=1&keywords=Cashew&qid=1613335057&sr=8-149
Original Goan Dry Salted Cashew (250g),"₹475 (₹475/count)
₹525",https://www.amazon.in/Fruits-Whole-Cashews-Nuts-kaju/dp/B08WCPQK6F/ref=sr_1_150?dchild=1&keywords=Cashew&qid=1613335057&sr=8-150
"Anandi -Cashew 100gms , Anandi Kaju 100gms, Dry Fruit , Meva , Cashew Nuts",₹325 (₹325/count),https://www.amazon.in/Fruits-Whole-Cashews-Nuts-kaju/dp/B08WCPQK6F/ref=sr_1_150?dchild=1&keywords=Cashew&qid=1613335057&sr=8-150
"Chota Mota Premium Whole Cashew Nuts W240, 250g Resealable Pack","₹603 (₹603/count)
₹669",https://www.amazon.in/Touch-Roasted-Unsalted-Cashew-Grams/dp/B08GM9DG6W/ref=sr_1_151?dchild=1&keywords=Cashew&qid=1613335057&sr=8-151
RK's Mom's Touch Premium Broken 4-Piece Cashew Nuts Spit Cashews 500g,"₹849 (₹84.90/100 g)
₹1,249",https://www.amazon.in/Touch-Roasted-Unsalted-Cashew-Grams/dp/B08GM9DG6W/ref=sr_1_151?dchild=1&keywords=Cashew&qid=1613335057&sr=8-151
Mustin Black Pepper Cashews (210g),₹600,https://www.amazon.in/Ancy-Foods-Natural-Cashews-Kernels/dp/B07CN4HF7H/ref=sr_1_152?dchild=1&keywords=Cashew&qid=1613335057&sr=8-152
SVT Premium Cashew Nut W210 Kaju Dry Fruits - 500gm,₹375 (₹187.50/100 g),https://www.amazon.in/Ancy-Foods-Natural-Cashews-Kernels/dp/B07CN4HF7H/ref=sr_1_152?dchild=1&keywords=Cashew&qid=1613335057&sr=8-152
Ariga Foods Cashew Nuts Cheese & Herbs Flavoured Healthy & Nutritious Supersnack 250Gm Pack of 1,"₹625 (₹125/100 g)
₹950",https://www.amazon.in/Chota-Mota-Premium-Cashew-Resealable/dp/B08LL9WW6Z/ref=sr_1_153?dchild=1&keywords=Cashew&qid=1613335057&sr=8-153
"Being Marwari Broken 4-Piece Cashew Nuts Spit Cashews (Kaju 4 Tukda), 1kg","₹449 (₹449/count)
₹499",https://www.amazon.in/Chota-Mota-Premium-Cashew-Resealable/dp/B08LL9WW6Z/ref=sr_1_153?dchild=1&keywords=Cashew&qid=1613335057&sr=8-153
"Fab box Delicious Premium Roasted Sweet Chocolate Coated Cashews | High Protein, Fiber, Iron Rich, 50 Gm","₹520 (₹29.48/Oz)
₹650",https://www.amazon.in/Fruit-Cashew-Salted-Roasted-Cashews/dp/B08RBMWJFM/ref=sr_1_154?dchild=1&keywords=Cashew&qid=1613335057&sr=8-154
"Lagom Gourmet Roasted & Salted Indian Cashew Nuts (Kaju), 250g","₹1,085 (₹108.50/100 g)
₹1,800",https://www.amazon.in/Fruit-Cashew-Salted-Roasted-Cashews/dp/B08RBMWJFM/ref=sr_1_154?dchild=1&keywords=Cashew&qid=1613335057&sr=8-154
Cashew Pudina Chilli 120g,"₹380 (₹380/count)
₹462",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A08288551RU8KA0VLMDRA&url=%2FTouch-Natural-Premium-Cashews-1000gms%2Fdp%2FB08H85WPC4%2Fref%3Dsr_1_155_sspa%3Fdchild%3D1%26keywords%3DCashew%26qid%3D1613335057%26sr%3D8-155-spons%26psc%3D1&qualifier=1613335070&id=3032098464439761&widgetName=sp_mtf
PUREHEART Nutreat Salted Cashews 454 gm | 100% Vegetarian | No Added Colors | No Preservatives,₹399 (₹199.50/100 g),https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A08288551RU8KA0VLMDRA&url=%2FTouch-Natural-Premium-Cashews-1000gms%2Fdp%2FB08H85WPC4%2Fref%3Dsr_1_155_sspa%3Fdchild%3D1%26keywords%3DCashew%26qid%3D1613335057%26sr%3D8-155-spons%26psc%3D1&qualifier=1613335070&id=3032098464439761&widgetName=sp_mtf
"WONDERLAND FOODS (DEVICE) Premium Dry Fruits Combo Pack of (500g Cashew + 500g Raisin, 1Kg in Jar)","₹299 (₹119.60/100 g)
₹799",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A0531101289SL4JRAI6Q1&url=%2FOrganic-Box-Cashews-Broken-Pieces%2Fdp%2FB08G8VWVSC%2Fref%3Dsr_1_156_sspa%3Fdchild%3D1%26keywords%3DCashew%26qid%3D1613335057%26sr%3D8-156-spons%26psc%3D1&qualifier=1613335070&id=3032098464439761&widgetName=sp_mtf
"Bazana Roasted Salted Cashews Snacks - 360gm, 24 x 15gm (Bundle of 24)","₹348 (₹139.20/100 g)
₹350",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A0531101289SL4JRAI6Q1&url=%2FOrganic-Box-Cashews-Broken-Pieces%2Fdp%2FB08G8VWVSC%2Fref%3Dsr_1_156_sspa%3Fdchild%3D1%26keywords%3DCashew%26qid%3D1613335057%26sr%3D8-156-spons%26psc%3D1&qualifier=1613335070&id=3032098464439761&widgetName=sp_mtf
"Cornitos Roasted Cashew, Lightly Salted, 200g","₹791 (₹131.83/100 g)
₹1,347",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A03175492R8HXT4RNI10V&url=%2FNut-Makers-Plain-Simple-Cashews-500gms%2Fdp%2FB07Z4TXNTH%2Fref%3Dsr_1_157_sspa%3Fdchild%3D1%26keywords%3DCashew%26qid%3D1613335057%26sr%3D8-157-spons%26psc%3D1&qualifier=1613335070&id=3032098464439761&widgetName=sp_mtf
"Small Talk Classic Salted Roasted Cashews, 220 GMS (110 GMS * 2 Packs)|Zero Cholesterol, High Protein & Gluten Free| High in Antioxidants and OMEGA3","₹389 (₹389/count)
₹618",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A03175492R8HXT4RNI10V&url=%2FNut-Makers-Plain-Simple-Cashews-500gms%2Fdp%2FB07Z4TXNTH%2Fref%3Dsr_1_157_sspa%3Fdchild%3D1%26keywords%3DCashew%26qid%3D1613335057%26sr%3D8-157-spons%26psc%3D1&qualifier=1613335070&id=3032098464439761&widgetName=sp_mtf
YUM YUM Roasted Lightly Salted Cashew Nuts Kaju 500g (2X250g),"₹499 (₹124.75/100 g)
₹800",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A0036398XB8ARPTJ3WJJ&url=%2FNutraj-Signature-Cashew-Nuts-Plain%2Fdp%2FB01ABTZUTK%2Fref%3Dsr_1_158_sspa%3Fdchild%3D1%26keywords%3DCashew%26qid%3D1613335057%26sr%3D8-158-spons%26psc%3D1&qualifier=1613335070&id=3032098464439761&widgetName=sp_mtf
PUREHEART Nutreat Fiery Hot Cashews 340 gm | 100% Vegetarian | No Added Colors | No Preservatives,"₹1,119 (₹111.90/100 g)
₹1,500",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A0036398XB8ARPTJ3WJJ&url=%2FNutraj-Signature-Cashew-Nuts-Plain%2Fdp%2FB01ABTZUTK%2Fref%3Dsr_1_158_sspa%3Fdchild%3D1%26keywords%3DCashew%26qid%3D1613335057%26sr%3D8-158-spons%26psc%3D1&qualifier=1613335070&id=3032098464439761&widgetName=sp_mtf
"Avni Masala Cashew Nuts, 500 Grams",₹300 (₹375/100 g),https://www.amazon.in/Majestix-Premium-Cashews-Handpicked-Quality/dp/B08KF5ZY1V/ref=sr_1_159?dchild=1&keywords=Cashew&qid=1613335057&sr=8-159
Nature Purify Cashews Nuts Broken 4 Pieces - Kaju Tukadi 500gm,"₹439 (₹87.80/100 g)
₹600",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A00649073CE9BAA95I2I7&url=%2FNature-Purify-Cashews-Broken-Pieces%2Fdp%2FB08G8WTJPW%2Fref%3Dsr_1_193_sspa%3Fdchild%3D1%26keywords%3DCashew%26qid%3D1613335071%26sr%3D8-193-spons%26psc%3D1&qualifier=1613335083&id=5438553597059223&widgetName=sp_atf_next
"SoftArt 180 Grade Cashew Nut, W-180 Cashews (Kaju) (1000 gm) Vacuum Pack","₹1,269 (₹126.90/100 g)
₹3,050",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A00649073CE9BAA95I2I7&url=%2FNature-Purify-Cashews-Broken-Pieces%2Fdp%2FB08G8WTJPW%2Fref%3Dsr_1_193_sspa%3Fdchild%3D1%26keywords%3DCashew%26qid%3D1613335071%26sr%3D8-193-spons%26psc%3D1&qualifier=1613335083&id=5438553597059223&widgetName=sp_atf_next
"Happilo Premium Toasted and Salted Cashews, 200g","₹296 (₹148/100 g)
₹395",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A05854112IBDVK2VUJ124&url=%2FSoftArt-Grade-Cashew-Cashews-Vacuum%2Fdp%2FB083QPDKJY%2Fref%3Dsr_1_194_sspa%3Fdchild%3D1%26keywords%3DCashew%26qid%3D1613335071%26sr%3D8-194-spons%26psc%3D1&qualifier=1613335083&id=5438553597059223&widgetName=sp_atf_next
"SoftArt Royal 240 Grade Cashew Nut, W-240 Cashews (Kaju) (250 Grams) Vacuum Pack","₹454 (₹454/count)
₹1,012",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A05854112IBDVK2VUJ124&url=%2FSoftArt-Grade-Cashew-Cashews-Vacuum%2Fdp%2FB083QPDKJY%2Fref%3Dsr_1_194_sspa%3Fdchild%3D1%26keywords%3DCashew%26qid%3D1613335071%26sr%3D8-194-spons%26psc%3D1&qualifier=1613335083&id=5438553597059223&widgetName=sp_atf_next
